#  i    j    k    l   func     coefficients (OPLS Fourier dihedraltypes translated to Gromacs Ryckaert-Bellemans form according to the formula in the Gromacs manual)
  CT     N      CA     N2      3     33.20422   0.00000 -33.20422   0.00000   0.00000   0.00000 
  CT     N      CT     HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT     N      SY     CT      3     -2.89742  11.18174  12.40975 -20.69406   0.00000   0.00000 
  CT     S      S      CT      3    -27.45332  10.70058  31.02018 -14.26744   0.00000   0.00000 
  CT     S      CT     HC      3      1.35352   4.06057   0.00000  -5.41410   0.00000   0.00000 
  CT     C+     CT     CT      3     -4.18400   0.00000   4.18400   0.00000   0.00000   0.00000 
  CT     C+     CT     HC      3     -4.18400   0.00000   4.18400   0.00000   0.00000   0.00000 
  CT     C=     C=     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
  CT     C=     CM     CT      3     58.57600   0.00000 -58.57600   0.00000   0.00000   0.00000 
  CT     C=     CM     HC      3     58.57600   0.00000 -58.57600   0.00000   0.00000   0.00000 
  CT     CM     C=     HC      3     58.57600   0.00000 -58.57600   0.00000   0.00000   0.00000 
  CT     CM     CT     CT      3      6.32202  -2.48530   0.70710  -4.54382   0.00000   0.00000 
  CT     CM     CT     HC      3      0.62760   1.88280   0.00000  -2.51040   0.00000   0.00000 
  CT     CM     OS     CT      3      1.71544   2.84512   1.04600  -5.60656   0.00000   0.00000 
  CT     CO     OS     CT      3      1.71544   2.84512   1.04600  -5.60656   0.00000   0.00000 
  CT     CT     C      F       3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT     CT     C      N       3      4.83252  -7.65254   1.68196   1.13805   0.00000   0.00000 
  CT     CT     C      O       3      4.87855   0.00000  -4.87855   0.00000   0.00000   0.00000 
  CT_2   CT     C      O       3      4.87855   0.00000  -4.87855   0.00000   0.00000   0.00000 
  CT     CT     C      Cl      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT     CT     C      HC      3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT     CT     C      OH      3      5.31786   0.73220  -2.28446  -3.76560   0.00000   0.00000 
  CT_2   CT     C      OH      3      5.31786   0.73220  -2.28446  -3.76560   0.00000   0.00000 
  CT     CT_2   C      OH      3      5.31786   0.73220  -2.28446  -3.76560   0.00000   0.00000 
  CT     CT     C      OS      3     -1.15688  -3.47063   0.00000   4.62750   0.00000   0.00000 
  CT     CT     C      O_3     3      2.28446   0.00000  -2.28446   0.00000   0.00000   0.00000 
  CT_2   CT     C      O_3     3      2.28446   0.00000  -2.28446   0.00000   0.00000   0.00000 
  CT     CT_2   C      O_3     3      2.28446   0.00000  -2.28446   0.00000   0.00000   0.00000 
  CT_2   CT     C_3    O2      3      2.28446   0.00000  -2.28446   0.00000   0.00000   0.00000 
  CT     CT     N      H       3      0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
  CT     CT     N      CY      3     30.28798  -4.81160 -25.47638   0.00000   0.00000   0.00000 
  CT     CT     N      SY      3     -3.43088  -3.00830  10.59807  -4.15890   0.00000   0.00000 
  CT     CT     S      S       3      2.51876   1.80749   3.49782  -7.82408   0.00000   0.00000 
  CT     CT     S      CT      3      0.94140   2.31375   2.40999  -5.66514   0.00000   0.00000 
